HomeID,VisID,Season,Week,Spread_Mirage,Spread_Pinnacle,Spread_Sportsbet,Spread_Westgate,Spread_Station,Spread_SIA,Spread_SBG,Spread_BetUS,target_margin,Conf,SpreadMed,SpreadMode
238,57,2016,5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-7,sec,14.0,14.0
8,2016,2016,5,,,-50.0,,,,-50.0,,42,sec,-50.0,-50.0
25,254,2016,5,,2.0,2.0,1.5,1.0,1.0,2.0,2.0,5,pac-12,2.0,2.0
167,23,2016,5,-11.0,-10.5,-11.0,-10.5,-11.5,-11.0,-11.0,-11.0,7,mwc,-11.0,-11.0
38,204,2016,5,,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,,41,pac-12,-20.0,-20.0
277,2306,2016,5,-3.0,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-3.5,1,big-12,-3.5,-3.5
264,24,2016,5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,38,pac-12,-3.5,-3.5
183,87,2016,5,13.5,13.5,13.5,13.5,13.0,13.5,13.5,13.5,-17,acc,13.5,13.5
150,258,2016,5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-14,acc,-3.0,-3.0
151,2116,2016,5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-18,american,-3.0,-3.0
113,2655,2016,5,2.5,2.5,2.5,3.0,2.5,3.0,2.5,,-7,independent,2.5,2.5
52,153,2016,5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-2,acc,-10.5,-10.5
152,154,2016,5,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,17,acc,-14.0,-14.0
333,96,2016,5,,,-37.0,,,,-37.0,,28,sec,-37.0,-37.0
99,142,2016,5,-11.5,-12.0,-12.0,-11.5,-12.0,-12.0,-12.0,-11.5,35,sec,-12.0,-12.0
248,41,2016,5,,-27.5,-27.5,,,,-27.5,,28,american,-27.5,-27.5
2005,2426,2016,5,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.5,-7.0,14,mwc,-7.0,-7.0
2050,2459,2016,5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-7,mac,-3.0,-3.0
59,2390,2016,5,9.5,7.5,8.0,8.0,9.5,8.5,8.0,8.0,-14,acc,8.0,8.0
61,2633,2016,5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,-3,sec,3.5,3.5
2628,201,2016,5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-6,big-12,3.5,3.5
66,239,2016,5,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,-3,big-12,17.0,17.0
130,275,2016,5,-12.0,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,-11.5,7,big-ten,-11.5,-11.5
158,356,2016,5,,-20.5,-21.0,-21.0,-20.5,-20.5,-21.0,,15,big-ten,-20.75,-21.0
2117,2711,2016,5,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.0,-39,mac,3.5,3.5
120,2509,2016,5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,43,big-ten,-11.0,-11.0
2572,242,2016,5,,-26.0,-26.0,-26.5,,-26.0,-26.0,,16,cusa,-26.0,-26.0
2429,295,2016,5,9.0,9.5,9.0,9.5,9.5,9.0,9.0,9.0,-35,cusa,9.0,9.0
98,2277,2016,5,,,-54.5,,,,-52.0,,47,cusa,-53.25,-54.5
103,2084,2016,5,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,,32,acc,-18.0,-18.0
213,135,2016,5,-3.5,-3.0,-3.5,,-3.0,-3.5,-3.5,-3.5,3,big-ten,-3.5,-3.5
194,164,2016,5,,,-38.5,,,,-39.0,,58,big-ten,-38.75,-39.0
2294,77,2016,5,-11.5,-11.0,-11.0,-11.0,,-11.5,-11.0,-11.0,-7,big-ten,-11.0,-11.0
189,2199,2016,5,1.0,1.0,1.0,1.0,1.0,-2.5,1.0,1.0,-3,mac,1.0,1.0
249,2393,2016,5,17.0,17.0,17.0,17.0,18.0,17.0,17.0,,-17,cusa,17.0,17.0
145,235,2016,5,-16.0,-15.5,-15.5,-15.5,-16.0,-15.5,,,20,sec,-15.5,-15.5
218,2567,2016,5,-13.0,-12.0,-12.5,-11.5,-12.0,-12.0,-12.0,-12.5,25,american,-12.0,-12.0
2132,58,2016,5,7.0,8.0,7.5,7.5,7.5,7.5,7.5,7.0,-25,american,7.5,7.5
193,195,2016,5,2.5,2.0,2.0,2.5,2.5,2.0,2.0,2.0,-10,mac,2.0,2.0
197,251,2016,5,-2.5,-2.5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,18,big-12,-2.0,-2.0
2641,2305,2016,5,,-27.5,-27.5,,,,-27.5,-27.5,36,big-12,-27.5,-27.5
221,276,2016,5,-16.5,-16.5,-16.5,-16.5,-17.0,-16.5,-16.5,-16.5,16,acc,-16.5,-16.5
2229,2226,2016,5,3.5,3.0,3.0,3.5,3.5,3.0,3.0,3.0,2,cusa,3.0,3.0
2348,2638,2016,5,,-22.5,-22.5,-23.0,-22.0,,-22.5,,21,cusa,-22.5,-22.5
252,2649,2016,5,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,2,independent,-3.0,-3.0
2309,2006,2016,5,9.0,9.0,8.5,8.5,8.5,8.5,8.5,8.5,-4,mac,8.5,8.5
326,2916,2016,5,,,-16.0,,,,-16.0,,31,sun-belt,-16.0,-16.0
